,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD
4,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
5,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,43120100160181,39.72954117,118.7678498,758183145.846,23.83736,0.22425,250.248386,7.630131,30101400.0
1,43120100160191,39.73226436,118.7602589,758183145.839,20.49017,0.27736,335.940011,8.235656,30101400.0
2,43120100160201,-999999999999.0,-999999999999.0,758183145.834,-999999999999.0,-999999999999.0,294.665186,5.100186,30101400.0
0,42246100030131,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
1,42246100030141,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
2,42246100030151,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
3,42249800140261,49.24757406,125.0777738,753373704.562,221.67234,1.05938,28.06761,1.069716,11200260.0
4,42249800140271,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
5,42249800140281,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
0,43120100160181,39.72984649,118.7585968,759985852.145,20.64952,0.38374,206.761099,6.239671,30101400.0
1,43120100160191,-999999999999.0,-999999999999.0,759985852.141,-999999999999.0,-999999999999.0,295.914187,6.742377,30101400.0
2,43120100160201,-999999999999.0,-999999999999.0,759985852.136,-999999999999.0,-999999999999.0,301.604141,5.278888,30101400.0
0,42246100030131,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
1,42246100030141,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
2,42246100030151,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
3,42247700040351,45.54288037,124.3539327,772345381.783,127.55724,0.32246,17.219861,3.109539,11420330.0
4,42247700040361,45.54334438,124.3525581,772345381.778,127.72504,0.10583,122.635475,9.891462,11420330.0
5,42247700040371,45.54445344,124.3497378,772345381.775,127.67921,0.09829,324.921543,16.214927,11420330.0
6,42440400830891,41.74181761,125.9527226,772345451.651,372.85642,0.13729,359.98604,13.085595,11605400.0
7,42440400830901,41.7427149,125.9543782,772345451.649,372.67451,0.09714,399.106006,12.028616,11605400.0
8,42440400830911,41.7438896,125.9560308,772345451.652,377.07028,0.09926,696.550626,14.106542,11605400.0
9,42241500150101,46.83295419,130.3390691,772393317.234,77.97934,0.0916,1117.02395,11.231423,11121820.0
10,42241500150111,46.83188342,130.3357468,772393317.23,78.01943,0.09188,1208.81929,12.253172,11121820.0
11,42242100050571,45.99237754,129.5947624,772393306.303,127.86543,0.09602,549.862032,16.920121,11100120.0
12,42242100050581,45.99066113,129.5957233,772393306.304,128.02955,0.09702,627.056842,16.106501,11100120.0
13,42242100050591,45.98926319,129.597034,772393306.299,128.25496,0.09533,385.06606,14.091879,11100120.0
14,42243100090651,45.96496796,128.7525043,772393297.287,102.86248,0.09497,1206.369539,12.012597,11022450.0
15,42243100090661,45.96438037,128.7497672,772393297.284,102.87682,0.09528,1159.688341,11.361064,11022450.0
16,42243200030021,45.80693665,128.7236319,772393296.896,112.01759,0.09274,1006.58448,16.179842,11021670.0
17,42243200030031,45.80547711,128.7219829,772393296.891,112.19251,0.09671,337.024888,8.589578,11021670.0
0,42249800140261,49.24774808,125.0783889,759089159.204,221.86891,0.14884,283.830504,6.457276,11200260.0
1,42249800140271,49.24945332,125.0800952,759089159.209,222.81356,0.12184,184.408591,5.720451,11200260.0
2,42249800140281,49.2512515,125.08183,759089159.213,223.04611,0.2363,208.063252,6.349791,11200260.0
3,42249900340171,50.04495579,125.3216624,759089169.789,295.6343,0.23794,288.357249,9.405602,11200020.0
4,42249900340181,50.04405767,125.3279305,759089169.792,297.57925,0.17114,646.942966,12.421977,11200020.0
5,42249900340191,50.04777251,125.3259569,759089169.798,294.75937,0.24358,557.411144,12.217748,11200020.0
6,42272100010491,51.66905696,126.612408,759089199.694,169.70837,0.16973,251.574914,5.300554,10400070.0
7,42272100010501,51.66726971,126.6114647,759089199.69,169.74138,0.14106,254.393777,4.936642,10400070.0
0,43120100160181,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
1,43120100160191,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
2,43120100160201,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
0,43428400030521,32.30322555,115.7469071,772738780.845,25.20522,0.20957,106.624541,4.791753,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,772738780.845,-999999999999.0,-999999999999.0,5.289116,0.869524,50500900.0
2,43428400030541,-999999999999.0,-999999999999.0,772738780.845,-999999999999.0,-999999999999.0,17.413389,1.990209,50500900.0
3,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
4,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
5,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
0,42243100090651,45.96623239,128.751684,771314382.445,101.97796,0.09802,1116.603093,5.64447,11022450.0
1,42243100090661,45.96621226,128.7486824,771314382.447,102.12035,0.1339,1071.726528,5.278418,11022450.0
2,42243200030021,45.80746567,128.7228486,771314382.811,110.98094,0.10192,117.564553,2.740449,11021670.0
3,42243200030031,45.80583267,128.7213598,771314382.814,111.01676,0.09763,186.413632,5.312831,11021670.0
4,42249900340171,50.047912,125.3191221,771314302.508,271.34234,0.17485,122.030927,5.159691,11200020.0
5,42249900340181,50.0489212,125.3210937,771314302.506,271.64092,0.14337,134.507876,4.379886,11200020.0
6,42249900340191,50.05018334,125.3232959,771314302.504,271.3805,0.135,109.955805,4.786592,11200020.0
0,42246100030131,45.19259852,124.7547568,758144511.299,118.50545,0.10602,396.757543,6.872882,10959200.0
1,42246100030141,45.19170655,124.75721,758144511.298,118.47219,0.11857,223.860617,5.630679,10959200.0
2,42246100030151,45.19147041,124.7595332,758144511.298,118.37189,0.10888,265.46087,7.283139,10959200.0
3,42247700040351,-999999999999.0,-999999999999.0,758144520.525,-999999999999.0,-999999999999.0,426.808516,186.746951,11420330.0
4,42247700040361,-999999999999.0,-999999999999.0,758144520.528,-999999999999.0,-999999999999.0,243.113035,145.016357,11420330.0
5,42247700040371,-999999999999.0,-999999999999.0,758144520.529,-999999999999.0,-999999999999.0,337.365758,186.558822,11420330.0
6,42249800140261,49.25048113,125.0741414,758144581.173,251.08875,0.24065,148.846033,3.462185,11200260.0
7,42249800140271,49.25118539,125.0753683,758144581.175,249.00816,0.34107,51.829002,2.477766,11200260.0
8,42249800140281,49.2517044,125.082301,758144581.178,205.8741,0.45474,211.609068,5.779677,11200260.0
9,42249900340171,-999999999999.0,-999999999999.0,758144600.338,-999999999999.0,-999999999999.0,158.206586,1.2571,11200020.0
10,42249900340181,-999999999999.0,-999999999999.0,758144600.339,-999999999999.0,-999999999999.0,125.100703,0.992918,11200020.0
11,42249900340191,-999999999999.0,-999999999999.0,758144600.344,-999999999999.0,-999999999999.0,121.680449,0.876648,11200020.0
12,42272100010491,51.66994469,126.6057844,758144630.508,183.4738,0.09989,271.134907,7.027048,10400070.0
13,42272100010501,51.66861491,126.605429,758144630.505,183.20432,0.10109,252.304525,8.449638,10400070.0
14,42460000040281,41.18448509,122.7134836,758144440.731,7.2223,0.10155,290.176395,20.066042,21110800.0
15,42460000040291,41.1843951,122.7175877,758144440.734,7.30163,0.0941,539.279618,29.001336,21110800.0
16,42460000040301,41.18590314,122.7200019,758144440.737,6.75069,0.10152,688.108394,32.896963,21110800.0
17,42460000150161,41.2648535,122.6783506,758144440.91,9.93151,0.11868,150.601001,9.098145,21101000.0
18,42460000150171,41.26588222,122.68052,758144440.914,9.72785,0.12577,173.441851,9.758648,21101000.0
19,42460000150181,41.26665503,122.6821072,758144440.918,9.84751,0.1158,92.250023,7.861339,21101000.0
20,42481500090731,42.32927358,123.8344088,758144461.134,41.20278,0.17308,89.282856,2.502355,20600200.0
21,42481500090741,42.33071067,123.8357438,758144461.138,41.01428,0.18364,67.927968,1.796734,20600200.0
22,42481500090751,42.33090089,123.8397126,758144461.141,49.34431,0.25348,21.818105,1.555834,20600200.0
0,43210800030551,-999999999999.0,-999999999999.0,746729258.321,-999999999999.0,-999999999999.0,2.461279,0.391454,41657600.0
1,43210800030561,-999999999999.0,-999999999999.0,746729258.315,-999999999999.0,-999999999999.0,3.793213,0.003764,41657600.0
2,43210800030571,-999999999999.0,-999999999999.0,746729258.311,-999999999999.0,-999999999999.0,3.373774,0.002848,41657600.0
3,43210800180074,34.55827012,112.4723649,746729249.156,148.27978,0.10598,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.55589405,112.4721242,746729249.151,148.30913,0.10294,310.353526,10.913846,41654600.0
5,43210800190021,34.55436421,112.4714407,746729249.146,148.23079,0.10051,156.055394,9.353395,41654600.0
6,43210800500024,34.70964352,112.606415,746729249.58,112.93518,0.09614,115.291088,7.116687,41643400.0
7,43210800510011,-999999999999.0,-999999999999.0,746729249.575,-999999999999.0,-999999999999.0,6.103328,0.016128,41643400.0
8,43210800510021,-999999999999.0,-999999999999.0,746729249.574,-999999999999.0,-999999999999.0,0.040438,0.031636,41643400.0
9,43428700010821,32.43574412,115.4172747,746681772.892,22.34733,0.11248,205.319579,5.333555,50100700.0
10,43428700020014,32.43453766,115.4155677,746681772.894,22.28772,0.10887,178.964606,4.983594,50100700.0
11,43428700020024,32.43440077,115.4134361,746681772.893,24.81548,0.10778,173.46113,6.226506,50100700.0
0,42241500150101,46.83682598,130.3401352,769425226.184,104.77627,0.34038,23.022034,2.731607,11121820.0
1,42241500150111,46.8337424,130.3355488,769425226.183,100.92979,0.26377,6.948492,2.146567,11121820.0
2,42242100050571,45.98970392,129.5890177,769425236.434,114.31321,0.13694,259.249078,4.763018,11100120.0
3,42242100050581,45.98823871,129.5906192,769425236.438,114.15844,0.13443,194.10723,4.25092,11100120.0
4,42242100050591,45.98670405,129.5920547,769425236.443,114.05413,0.13111,226.048612,4.76177,11100120.0
5,42257000070041,-999999999999.0,-999999999999.0,769425176.611,-999999999999.0,-999999999999.0,19.711561,7.9e-05,10400241.0
6,42257000070051,-999999999999.0,-999999999999.0,769425176.614,-999999999999.0,-999999999999.0,0.008569,0.019856,10400241.0
7,42257000070061,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
8,42258000020291,49.36406737,128.9307565,769425176.615,108.774,0.09206,372.819929,18.160741,10400171.0
9,42258000020301,49.36234884,128.9298076,769425176.619,108.79419,0.09196,366.742583,18.48243,10400171.0
10,42258000020311,49.36066815,128.9291039,769425176.623,108.90916,0.09242,288.503177,19.073319,10400171.0
0,43210800180074,34.55810257,112.4762913,772006031.068,176.70516,0.72161,-999999999999.0,-999999999999.0,41654600.0
1,43210800190011,34.55628686,112.4716117,772006031.071,178.62758,0.59971,131.373704,3.032238,41654600.0
2,43210800190021,34.55524464,112.4677312,772006031.075,116.41583,0.55933,143.062843,0.687087,41654600.0
3,43210800500024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
4,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
5,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,42249800140261,49.2466727,125.080825,763245357.89,243.31622,0.17341,1265.990967,22.526123,11200260.0
1,42249800140271,49.24834544,125.0832329,763245357.89,241.81459,0.17067,714.234383,14.912882,11200260.0
2,42249800140281,49.2512561,125.0784519,763245357.882,243.88742,0.44079,307.711572,9.605677,11200260.0
3,42249900340171,50.04294321,125.3246518,763245347.374,279.41734,0.32148,364.33952,12.771227,11200020.0
4,42249900340181,50.04334578,125.3263857,763245347.374,280.3794,0.12661,209.03607,13.88129,11200020.0
5,42249900340191,50.0453044,125.3312185,763245347.371,275.22381,0.1246,592.957395,17.425485,11200020.0
0,43210800030551,34.72244896,112.9317743,772864166.214,109.21749,0.09841,573.648945,30.039921,41657600.0
1,43210800030561,34.72088551,112.9305135,772864166.217,109.79528,0.09208,1540.236027,48.634732,41657600.0
2,43210800030571,34.72007769,112.928946,772864166.22,109.22334,0.10349,855.077097,28.258226,41657600.0
3,43210800180074,34.55784914,112.4722491,772864166.418,148.62324,0.1023,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.5561274,112.4718885,772864166.422,148.65086,0.1045,217.153854,5.909116,41654600.0
5,43210800190021,34.55432144,112.4716966,772864166.426,148.62221,0.10401,146.400439,4.35121,41654600.0
6,43210800500024,34.70993737,112.6056539,772864166.106,112.78699,0.09296,281.461317,8.783776,41643400.0
7,43210800510011,34.71009901,112.6036445,772864166.105,112.83961,0.09383,295.906916,9.692816,41643400.0
8,43210800510021,34.71023321,112.6013878,772864166.104,112.79933,0.09365,254.432891,8.410364,41643400.0
0,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,758317143.031,-999999999999.0,-999999999999.0,2.642995,0.595767,50500900.0
2,43428400030541,32.29974488,115.7433297,758317143.03,22.75521,0.88066,0.037773,0.028832,50500900.0
3,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
4,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
5,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
0,43428400030521,32.30285593,115.7464818,760158844.318,25.46073,0.09386,247.540153,9.279229,50500900.0
1,43428400030531,32.30178836,115.7451033,760158844.32,25.49154,0.0957,282.233321,11.89942,50500900.0
2,43428400030541,32.30104412,115.7431277,760158844.319,25.61158,0.0967,177.932756,10.141044,50500900.0
3,43428700010821,32.435818,115.4170677,760158843.701,20.90316,0.11314,136.656205,3.511878,50100700.0
4,43428700020014,32.4346631,115.4154506,760158835.291,20.90589,0.10685,189.601536,5.834322,50100700.0
5,43428700020024,32.43452757,115.4132348,760158835.29,21.99823,0.10967,161.532934,6.852834,50100700.0
6,43210800030551,34.72239896,112.9314574,760206320.376,107.22672,0.21249,128.281686,3.366115,41657600.0
7,43210800030561,34.72074134,112.9304772,760206320.372,107.06027,0.14099,155.103682,3.693015,41657600.0
8,43210800030571,34.71917214,112.9294223,760206320.367,107.1484,0.1461,134.433813,3.094023,41657600.0
0,43120100160181,39.72988077,118.76116,768999374.252,20.06441,0.09847,309.620117,11.044254,30101400.0
1,43120100160191,39.73182726,118.7604893,768999374.246,20.60167,0.10357,277.724655,8.572379,30101400.0
2,43120100160201,39.73387611,118.7598343,768999374.241,20.75085,0.12111,275.929399,6.166087,30101400.0
3,42246100030131,45.19285215,124.7548262,768960739.836,128.64164,0.09531,329.407808,5.601134,10959200.0
4,42246100030141,45.19262425,124.757324,768960739.836,128.62997,0.09587,352.68245,6.217222,10959200.0
5,42246100030151,45.19193728,124.7595612,768960739.836,128.69741,0.09614,348.457657,6.017335,10959200.0
6,42247700040351,-999999999999.0,-999999999999.0,768960749.059,-999999999999.0,-999999999999.0,39.070789,0.0,11420330.0
7,42247700040361,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11420330.0
8,42247700040371,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11420330.0
9,42249800140261,49.24809262,125.0787267,768960809.696,223.25812,0.10974,176.039116,5.422445,11200260.0
10,42249800140271,49.2495676,125.0801682,768960809.701,223.36589,0.10501,140.404382,3.800644,11200260.0
11,42249800140281,49.25115644,125.0809702,768960809.705,223.43754,0.11401,161.855474,4.659021,11200260.0
12,42249900340171,50.04794963,125.3190369,768960828.861,271.35992,0.14009,125.906114,4.671949,11200020.0
13,42249900340181,50.04889347,125.3211961,768960828.865,271.52296,0.13021,126.576772,4.104653,11200020.0
14,42249900340191,50.05003527,125.3231084,768960828.868,271.60492,0.12319,129.465578,4.427614,11200020.0
15,42272100010491,51.66928894,126.6107178,768960859.029,170.26309,0.09294,306.080169,7.766002,10400070.0
