stationid,COMID,distance,lon,lat
USGS_02394000,73011951,0.0006529999999997926,-84.741047,34.163153
USGS_02395000,73011941,0.0001266666666666083,-84.978675,34.20904
USGS_02396000,73011935,0.0001656986890567152,-85.158283,34.257316
USGS_02404400,73013218,0.00010229478102972057,-86.09691600000002,33.548438
USGS_02407000,73014311,0.0004567909806450573,-86.363867,33.291779
USGS_02408540,73015652,0.00012333333332747998,-86.270251,32.91679
USGS_02411000,73015437,0.00014666666665874575,-86.25497,32.614020000000004
USGS_02414500,73014381,4.633333333003976e-05,-85.560787,33.116787
USGS_02414715,73015504,0.0001159655121081939,-85.739681,32.977345
USGS_02418500,73016511,0.0008749999999935199,-85.889125,32.512636
USGS_02419890,73016501,0.0005220000000036862,-86.195522,32.43985900000001
USGS_02420000,73016469,0.0004704617117825519,-86.40830600000004,32.411526
USGS_02424590,73015538,0.0002950992299986548,-87.19888399999998,32.5293
USGS_02425000,73016567,0.0002720000000095979,-87.18027200000002,32.444025
USGS_02444160,73014334,0.0003116666666329592,-88.28864499999996,33.210679
USGS_02447025,73015485,0.00047941839763989503,-88.156136,32.848186
USGS_02455000,73013293,0.00037545779463699867,-86.574157,34.024542
USGS_02456500,73013265,0.00012468649573034677,-86.98333000000002,33.709827000000004
USGS_02462500,73014296,0.001553999999998723,-87.354168,33.458446
USGS_02462951,73014292,0.0009936666666661154,-87.44917,33.253173
USGS_02465000,73014288,0.0005006316010850726,-87.590007,33.209284999999994
USGS_02466030,73015426,0.0005007799472448423,-87.84056899999999,32.777908000000004
USGS_02467000,73015418,0.0020857182349308936,-87.878348,32.519581
USGS_02469761,73017445,0.0007073424834522364,-88.129176,31.758491000000003
USGS_02474560,73018519,0.00019586857837648543,-89.05305600000001,31.221667
USGS_02475000,73018509,0.00039244426353488433,-88.80833299999998,31.102778000000004
USGS_02478500,73018479,0.0005560000000031096,-88.548056,31.148611
USGS_02479000,73019408,0.00019704708971819408,-88.72694399999996,30.978056
USGS_02479310,73020272,2.357022592979957e-06,-88.64139000000002,30.61056
USGS_02486000,74069900,0.0001965756851558867,-90.178889,32.281389000000004
USGS_02488000,74070397,2.3570225226395226e-07,-90.1425,31.79083300000001
USGS_02488500,74070392,0.0003933870725941832,-90.088056,31.553333
USGS_02489000,74070819,0.00019657568519356895,-89.846944,31.237778
USGS_02489500,74071200,0.0005774705379278923,-89.82090699999998,30.793243
USGS_02492000,74071251,0.0005996265504640277,-89.897296,30.629356
USGS_03011020,74024613,0.00021466666667180331,-78.71530899999998,42.156452
USGS_03012550,74026827,0.0010510000000110153,-79.011985,41.841449
USGS_03015310,74026825,1.0842303996038192e-05,-79.149767,41.84394900000001
USGS_03016000,74026819,0.0019906666666429378,-79.407824,41.570895
USGS_03023100,74026907,0.0004990400785769208,-80.159504,41.632555
USGS_03024000,74029306,0.0008910000000099673,-79.95589100000002,41.437555
USGS_03025500,74029172,0.0011653333333043747,-79.820332,41.38950300000001
USGS_03029500,74029461,0.00023666666666599673,-79.20893000000002,41.330619
USGS_03030500,74029455,0.000770333333342421,-79.440045,41.192563
USGS_03030852,74029451,0.0001249221980358773,-79.55421,41.12978
USGS_03031500,74029158,0.0019933333332886605,-79.68115999999998,41.100618
USGS_03036500,74031446,0.001952203313604594,-79.53143399999998,40.820342
USGS_03040000,74034687,0.00020333333334576764,-78.920581,40.28563
USGS_03041029,74034681,0.0001965756851910568,-78.92611099999998,40.341389
USGS_03041500,74034676,0.0007620000000088112,-79.02614,40.419238
USGS_03042000,74034491,6.866666665672483e-05,-79.183367,40.473402
USGS_03044000,74034460,0.0003453333333212072,-79.390872,40.454512
USGS_03048500,74031593,0.0004900000000134241,-79.551989,40.60451
USGS_03049500,74031435,0.0017485064420080698,-79.71838100000002,40.615344
USGS_03054500,74039837,0.0006057093179003329,-80.038691,39.150375
USGS_03056000,74039816,0.00018499999999477268,-80.02507800000002,39.31981500000001
USGS_03057000,74039807,0.0004718759253262816,-80.132579,39.435087
USGS_03072500,74037056,0.0009113333333274908,-79.923668,39.787578
USGS_03072655,74037055,0.0011663333333160608,-79.922833,39.825077
USGS_03075070,74034253,0.0011580527717901996,-79.90116,40.262292
USGS_03082500,74034632,0.0011499999999671218,-79.59365,40.017574
USGS_03083500,74034557,0.0006047317127572079,-79.806434,40.24007
USGS_03085000,74034239,0.0009965491569583927,-79.858104,40.39118
USGS_03098600,74029402,5.799999998856719e-05,-80.662576,41.105058
USGS_03099500,74029398,0.0008926666666582151,-80.53618100000001,41.036726
USGS_03105500,74031628,0.0005897270554978059,-80.337008,40.888674
USGS_03107500,74031625,0.0005904341623073529,-80.315063,40.763398
USGS_03122500,74031654,0.0001630000000147902,-81.429837,40.529786
USGS_03129000,74034396,0.0002076666666752658,-81.60901,40.261459
USGS_03138500,74034459,0.0001433069743304562,-82.065421,40.341457
USGS_03140500,74034374,0.0009291383104444509,-81.87290899999998,40.248405
USGS_03144500,74034323,0.00042000000000541604,-81.99958000000002,40.120347
USGS_03146500,74034318,0.00025667976154567537,-82.33959499999997,40.059232
USGS_03147500,74037023,0.002030599282110721,-82.08041700000003,39.9884
USGS_03150000,74036998,0.0009154139925562489,-81.849858,39.645071
USGS_03155000,74040011,0.0007304413049604089,-81.38956400000002,39.058969
USGS_03164000,74054838,0.0009332826771641522,-80.97896899999998,36.64735
USGS_03164000,74053422,0.0009332826771641522,-80.97896899999998,36.64735
USGS_03164000,74053418,0.0009332826771641522,-80.97896899999998,36.64735
USGS_03165500,74053409,0.0009273782639575535,-80.95258100000002,36.834845
USGS_03168000,74053401,0.0005289158723034945,-80.745626,36.937622
USGS_03171000,74050729,0.0001391505978543937,-80.569225,37.141793
USGS_03176500,74050719,0.0012323333333199573,-80.860635,37.372899
USGS_03184000,74048362,0.000563092700075042,-80.805083,37.64012
USGS_03184500,74048128,0.0015796666666574313,-80.89258700000002,37.670397
USGS_03185400,74048121,0.00011299999998470868,-81.076488,37.955113
USGS_03192000,74045335,0.00010666666665315462,-81.180942,38.23344
USGS_03196800,74045320,0.0006569999999896936,-81.087609,38.460657
USGS_03197000,74045281,4.3840620458535e-05,-81.284006,38.470932
USGS_03198000,74045247,0.00043322075463862313,-81.70206999999998,38.371484
USGS_03219500,74034615,0.00036300000000721866,-83.19713700000001,40.419504
USGS_03221000,74034566,0.0008933115668894704,-83.12046600000002,40.143396
USGS_03226800,74037148,0.0006480000000266273,-83.031852,40.110341
USGS_03227500,74037142,9.46666666834517e-05,-83.009072,39.909508
USGS_03229610,74037132,0.0001829999999785059,-83.007683,39.77423
USGS_03231500,74039787,0.00061329728157331,-82.971013,39.341453
USGS_03234500,74039772,0.0007099352083175776,-82.863785,39.212289
USGS_03237020,74039767,0.0008888229419962869,-83.019622,39.07007
USGS_03253500,74042551,0.001174740065829749,-84.310491,38.708681
USGS_03262700,74034372,0.0006677445037077911,-84.197721,40.040332
USGS_03263000,74037088,0.0003945655839208189,-84.164107,39.872835
USGS_03270500,74037072,0.00033699999999470265,-84.19744,39.765337
USGS_03271500,74037059,2.3570223970322456e-07,-84.289664,39.644503
USGS_03282000,74048195,0.000750999999993951,-83.768251,37.555364
USGS_03282060,74048194,0.00036233333332802436,-83.832976,37.602029
USGS_03282120,74048189,0.0011780398974217364,-83.94833299999998,37.678333
USGS_03282290,74048186,0.000780881588728526,-84.10325999999998,37.783969
USGS_03284000,74048180,0.0004863333333275932,-84.26215300000001,37.894801
USGS_03284230,74048177,0.0005993908481395747,-84.44076899999997,37.843412
USGS_03284500,74048174,0.0008930000000191285,-84.586607,37.745357
USGS_03286500,74048171,0.00033166666669615097,-84.723835,37.829245
USGS_03287000,74048170,0.0009640222450406183,-84.821338,37.925632
USGS_03287250,74045350,0.00035299999999693915,-84.830505,38.052853000000006
USGS_03287500,74045346,0.000573227897291679,-84.88161700000002,38.201739
USGS_03290500,74042445,0.0009953706456292447,-84.963284,38.438957
USGS_03311500,74050905,5.067598598772303e-05,-86.261087,37.206992
USGS_03314500,74050782,0.0005136666666771816,-86.430824,37.001153
USGS_03315500,74050770,0.0007448191428383806,-86.629988,37.182268
USGS_03316500,74050736,0.0009482301935586254,-86.97777299999998,37.263932
USGS_03320000,74048160,0.0014061996854963902,-87.263887,37.533935
USGS_03322900,74031788,5.421151989477803e-05,-85.032747,40.656157
USGS_03322985,74031757,0.0002313333333390233,-85.136637,40.728102
USGS_03323500,74031726,0.0008004448763020097,-85.49803100000003,40.855601
USGS_03324300,74031833,0.0004431202495452167,-85.453585,40.712545
USGS_03324500,74031754,0.0003481322385843821,-85.68386999999998,40.811711
USGS_03325000,74031658,4.366666666300034e-05,-85.820263,40.790877
USGS_03326500,74031509,0.000741047906686598,-85.65997800000002,40.57643
USGS_03327500,74031504,0.0005970450383081074,-86.095826,40.743097
USGS_03329000,74031499,0.0007573113626846005,-86.37749999999998,40.746429
USGS_03333000,74031546,0.00024019459703952976,-86.76084300000002,40.61726
USGS_03335500,74034151,0.0002873333333610617,-86.89695400000004,40.42198
USGS_03336000,74034129,0.0011617764414906407,-87.406681,40.140038
USGS_03340500,74036915,0.0010949999999922968,-87.37390500000002,39.79253799999999
USGS_03341500,74039673,0.001395414275411499,-87.418909,39.47587
USGS_03342000,74039657,0.0005326666666860548,-87.568634,39.02032
USGS_03343000,74042382,0.0019465635246549203,-87.52057699999999,38.705325
USGS_03347000,74035048,4.333333332340317e-05,-85.38719300000002,40.20421
USGS_03349000,74034989,1.5084944650517816e-05,-86.017207,40.046981
USGS_03351000,74037490,0.000803980410199016,-86.10554200000001,39.910595
USGS_03353000,74037364,0.0009602510088737629,-86.168876,39.737266
USGS_03353611,74037066,0.0012011387189726154,-86.20054300000002,39.714489
USGS_03354000,74039727,0.0009257571075725243,-86.40055,39.497548
USGS_03360500,74042421,0.00015744910996370035,-87.011397,38.927547
USGS_03364000,74039882,0.000829200552073026,-85.925546,39.200052
USGS_03365500,74042545,2.2666666708914818e-05,-85.89914399999998,38.982553
USGS_03371500,74042521,0.00032999999999105967,-86.409712,38.77033
USGS_03373500,74042516,0.0007502402948489604,-86.791943,38.66699600000001
USGS_03374000,74042394,4.8666666657481976e-05,-87.289458,38.510882
USGS_03421000,74058972,4.933333334378176e-05,-85.73183399999998,35.708284
USGS_03422500,74058956,0.0005226666667113022,-85.63364399999998,35.807739
USGS_03425000,74055993,0.0003465584767077928,-85.955265,36.24811
USGS_03426310,74055979,0.0004848976982633082,-86.658632,36.297118
USGS_03428500,74059305,0.0008690342340596863,-86.465804,35.940425
USGS_034315005,74055975,0.0005970729529055813,-86.776388,36.167279
USGS_03435000,74055967,0.001433776849978453,-87.228264,36.322903
USGS_03451500,74058896,0.00039244426356754223,-82.578056,35.60888900000001
USGS_03453500,74058872,0.0003931513703519678,-82.660833,35.786389
USGS_03455000,74058799,0.0008086944554050731,-83.16108799999999,35.981611
USGS_03466500,74056192,0.0006576666666546772,-82.871539,36.066491
USGS_03467609,74056186,0.0006235975376089887,-83.175304,36.126337
USGS_03470500,74058652,0.00020647518011272323,-83.77378900000002,35.958419
USGS_03495500,74058646,0.0006583164132856285,-83.83157,36.015639
USGS_03503000,74061488,0.0003924442635474441,-83.526944,35.33638900000001
USGS_03510577,74061850,0.0003933870725966954,-83.291667,35.384444
USGS_03513000,74061355,0.00019610428062121296,-83.44694399999999,35.4275
USGS_03518300,74058716,0.0008736666666493421,-84.063396,35.546707
USGS_03533000,74056112,0.0006339999999909196,-84.082142,36.215634
USGS_03566000,74061306,0.00013647160876609804,-84.759955,35.295148
USGS_03582000,74061776,0.000643938575392584,-86.53971700000002,35.134527
USGS_03584500,74063737,0.0002958800432359426,-86.947784,35.027583
USGS_03599240,74058762,0.00019445436484280434,-86.77858499999998,35.57636
USGS_03599500,74058754,8.862404991980135e-05,-87.03234700000002,35.618055
USGS_03601990,74058743,3.771236166904422e-05,-87.460014,35.78423400000001
USGS_03603000,74058738,6.299999999015427e-05,-87.74307900000002,35.930063
USGS_03604000,74058909,0.0005293333333185046,-87.83280400000002,35.495906
USGS_03604400,74058875,0.0006900000000271689,-87.778755,35.81180999999999
USGS_04024000,72041736,0.0008801122403054764,-92.418802,46.703276
USGS_04035500,72042046,5.966666668655308e-05,-89.16014100000002,46.699107
USGS_04040000,72042015,0.0007739999999856195,-89.207086,46.720774
USGS_04045500,72043868,0.0008483333333160203,-85.26955500000003,46.575015
USGS_04056500,72045962,0.00030433333334656254,-86.161249,46.030529
USGS_04059000,72046111,0.001247999999989702,-87.213748,45.908573
USGS_04062000,72046217,0.0008475853283877021,-88.25846800000002,46.01106400000001
USGS_04062011,72046206,4.700000001633953e-05,-88.215411,45.947453
USGS_04062500,72045926,0.0007712072066327048,-88.215969,46.113838
USGS_04063000,72045923,0.0004103333333489445,-88.18707700000002,45.95106400000001
USGS_04065106,72047915,0.0005983333333432482,-87.98068,45.767735
USGS_04065722,72047914,0.00011549410759361734,-87.863457,45.736627
USGS_04066003,72047912,0.00010818733752473125,-87.787063,45.57941
USGS_04066030,72047911,0.0005296229791230902,-87.802338,45.481913
USGS_04066800,72049480,0.000528333333313924,-87.70205899999998,45.387195
USGS_04067500,72049478,0.0017793333333173678,-87.663446,45.325809
USGS_04069416,72049678,0.000851666666676465,-87.800662,45.143315
USGS_04069500,72050938,0.00030829855658767296,-87.74455,45.047486
USGS_04071000,72050849,1.4210854715202004e-14,-88.3,44.865
USGS_04071765,72050846,8.037447080296527e-05,-87.983993,44.860546
USGS_04073500,72053762,0.0016386021142575002,-88.952614,43.95387
USGS_04074950,72049693,0.0001108051342605486,-88.73344,45.18997
USGS_04077400,72051003,0.0005041671349792313,-88.625103,44.835816
USGS_04079000,72052364,0.0002970000000104278,-88.740381,44.392203
USGS_04084445,72052261,0.0014413193223071397,-88.423163,44.248042
USGS_04084500,72052253,0.0008223333333248207,-88.197326,44.317489
USGS_040851385,72052238,0.0009756301667126354,-88.010104,44.528604
USGS_04086000,72053713,4.666666683306175e-06,-87.753975,43.741662
USGS_04087000,72056054,0.00014472118787812086,-87.908974,43.100012
USGS_04097500,72058457,0.0002709999999694901,-85.63277099999998,41.940326
USGS_04101000,72058432,4.933333331536005e-05,-85.975,41.691716
USGS_04101500,72058420,4.7333333320409565e-05,-86.259732,41.829214
USGS_04108670,72057038,4.4312024932917214e-05,-86.116147,42.644749
USGS_04113000,72056950,0.0002354665581334914,-84.555257,42.75059
USGS_04114000,72056947,0.0002175531863434404,-84.91221800000002,42.856423
USGS_04116000,72056013,0.0003660456104130348,-85.069172,42.971977
USGS_04124200,72052394,0.0002439518395315253,-85.82090500000002,44.36306
USGS_04125550,72052391,0.0002833333333143173,-85.941742,44.25945
USGS_04136500,72050909,0.0007799387796541539,-84.131117,44.660014
USGS_04136900,72050906,0.0005553333333310207,-83.837778,44.61277800000001
USGS_04137005,72052288,0.0005694973417284839,-83.802764,44.56084700000001
USGS_04149000,72055040,0.00015839191898280483,-83.953583,43.308359
USGS_04156000,72054964,0.0001689985206838726,-84.23554399999998,43.595305
USGS_04176500,72058461,0.0006009999999747606,-83.53104599999998,41.960601
USGS_04180500,72059486,0.0007726320095871814,-85.055803,41.17727100000001
USGS_04182000,72059509,0.0005073333333527331,-85.111914,40.987826
USGS_04183000,72059485,4.8999999975762876e-05,-85.02219000000002,41.085049
USGS_04183500,72059482,0.00022766666668161406,-84.744403,41.198939
USGS_04191500,72059013,4.89999999828683e-05,-84.399114,41.237549
USGS_04192500,72058970,0.0006618519472010239,-84.28105699999998,41.291993
USGS_04195820,72059037,0.0003286666666468818,-83.224645,41.491162
USGS_04198000,72058997,0.0005794995925206216,-83.15880899999998,41.307831
USGS_04227500,72057011,0.0002746666666695319,-77.838892,42.766729
USGS_04228500,72056022,0.000559333333328027,-77.757226,42.917841
USGS_04237500,72056082,0.00019563287611166068,-76.331598,43.157012
USGS_04240503,72056198,0.0005303300858924428,-76.24632,43.11957
USGS_04246500,72056041,9.545941545531395e-05,-76.169648,43.247013
USGS_04247000,72056038,6.79999999846359e-05,-76.21770500000002,43.205068
USGS_04260500,72053793,9.663792676436465e-05,-75.924646,43.985616
USGS_04263000,72050902,0.0003376666666525807,-75.37882900000002,44.599506
USGS_04265432,72050839,0.0007851242293948848,-75.078056,44.846667
USGS_04266500,72052517,0.00021700000001345646,-74.571841,44.234783
USGS_04267500,72052462,0.00036133333335897083,-74.882972,44.51173
USGS_04268000,72050986,0.00041953016050851803,-74.978813,44.838941
USGS_04269000,72051036,0.0006861292800123134,-74.778801,44.863664
USGS_04290500,72052398,0.0006056666666438559,-73.138738,44.478939
USGS_04292500,72050976,0.000130343349976117,-73.072636,44.679215
USGS_05054000,71048304,8.273149339594523e-05,-96.783692,46.861075
USGS_05080000,71047015,0.0005550788232368034,-96.808963,47.800252
USGS_05242300,74007427,0.00042049283255262966,-94.183328,46.377744
USGS_05247500,74007417,0.0005630927000850907,-94.377504,46.304967
USGS_05267000,74009250,0.0011537625646472198,-94.358612,45.861077
USGS_05270700,74011603,0.0016780000000125028,-94.145822,45.547188000000006
USGS_05316580,74013985,0.0002866666666676565,-94.99638,44.54607
USGS_05320000,74016418,0.00023533333332181883,-94.109402,44.09552
USGS_05325000,74016346,0.00033785088754196153,-94.0044,44.169411
USGS_05330920,74013950,0.0002399999999980196,-93.19244,44.87024
USGS_05333500,74007551,5.7000000005302816e-05,-92.247415,46.074943
USGS_05344490,74014092,0.0011833333333441942,-92.80465,44.74913
USGS_05356500,74011634,0.00043413425981548404,-91.261266,45.451631
USGS_05360500,74011842,0.0011110000000016385,-91.208333,45.371389
USGS_05369000,74013999,0.0005559999999888987,-91.938056,44.875278
USGS_05369500,74013993,0.0008743211970317926,-91.969059,44.628299
USGS_05385000,74018830,0.00013500000002864,-91.569865,43.768577
USGS_05395000,74011870,0.0007999999999910301,-89.681792,45.1783
USGS_05398000,74014251,0.0007217203213377445,-89.634844,44.88580200000001
USGS_05400760,74016479,0.0012743694301106765,-89.825402,44.394687
USGS_05404000,74018340,0.0005154808434948703,-89.756791,43.604980000000005
USGS_05418500,74024788,0.0004119999999829816,-90.632912,42.083353
USGS_05421000,74024671,0.00017199999999206741,-91.895172,42.463598
USGS_05421740,74024656,7.943166176878787e-05,-91.267382,42.083339
USGS_05422000,74026723,0.0003381342599860643,-90.534859,41.766974
USGS_05426000,74020548,0.00031819805154953374,-88.84955,43.1
USGS_05427085,74022557,5.999999991956884e-06,-88.842885,42.927506
USGS_05427570,74022544,0.0009463545259882263,-89.090113,42.804173
USGS_05437050,74024715,0.0005559999999960041,-89.175,42.438056
USGS_05437500,74024542,0.0013730000000080622,-89.06983199999998,42.448627
USGS_05440700,74024532,0.001075509414157337,-89.25594,42.123081
USGS_05443500,74026748,0.000925838478842415,-89.749832,41.782808
USGS_05446500,74026740,0.002100666666677853,-90.182066,41.559756
USGS_05453100,74026903,0.0003071481727147251,-92.064792,41.812726
USGS_05453520,74026883,0.00026186521131655194,-91.53017,41.715293
USGS_05454500,74026878,0.00016866666665293906,-91.541002,41.656683
USGS_05455700,74028987,0.0005056666666831688,-91.478661,41.423799
USGS_05458300,74022749,0.00028000000001782155,-92.47009,42.73721999999999
USGS_05458500,74022741,0.0006475653549313385,-92.465186,42.648316
USGS_05462000,74022619,0.00025833333332769826,-92.582966,42.711925
USGS_05464500,74026780,0.0007158277648176125,-91.667124,41.971945
USGS_05465000,74029131,0.00043473874656328076,-91.290434,41.409192
USGS_05465500,74028978,0.0016555726770234225,-91.182094,41.178086
USGS_05474000,74031470,0.00031666666665586263,-91.277094,40.75365
USGS_05476750,74022620,0.0002493333333291048,-94.220518,42.719416
USGS_05480500,74022597,0.00031566666666549287,-94.20135100000002,42.506081
USGS_05481300,74024591,0.00023033333332023179,-93.996897,42.25192
USGS_05481650,74026796,0.0004259139845446156,-93.668275,41.680544
USGS_05482000,74026793,0.0007509474016233375,-93.621051,41.612489
USGS_05482500,74027065,0.0002943333333433884,-94.376913,41.988039
USGS_05484500,74026981,0.00016876281843914502,-93.94995,41.533878
USGS_05484650,74026968,0.0016192745289337685,-93.703554,41.561656
USGS_05484900,74026966,0.0008440000000078384,-93.642996,41.581656
USGS_05485500,74026791,0.00016122034610543427,-93.605495,41.577767
USGS_05487500,74029061,0.00026866666665625877,-93.338265,41.488602
USGS_05488110,74029052,0.0019113096295499932,-92.973256,41.360553
USGS_05488500,74029051,0.001258414368248502,-92.861504,41.281391
USGS_05489500,74031422,0.0009060394889538634,-92.411296,41.010848
USGS_05490500,74031405,0.0012163333333461424,-91.959617,40.727806
USGS_05520500,74029102,0.00024583745757475857,-87.668648,41.160033
USGS_05525000,74031785,0.000520333333348333,-87.581419,40.822813
USGS_05527500,74029091,0.0013609737118942798,-88.186449,41.346698
USGS_05545750,74022783,9.139049304785506e-05,-88.22592300000001,42.610851
USGS_05550000,74024735,0.0006644446720203424,-88.29035999999998,42.166413
USGS_05551540,74026934,0.0003931513703519678,-88.333333,41.733611
USGS_05555300,74029256,0.0006203683493616152,-88.930912,41.208368
USGS_05568500,74031466,0.0005939999999924339,-89.77733,40.553094
USGS_05595000,74045229,0.0010712667735164186,-89.879269,38.329216
USGS_05599500,74048225,0.00027733353367123865,-89.34666700000002,37.748056
USGS_06036650,74009405,0.001304612011281241,-111.596639,45.897706
USGS_06037500,74014450,0.00040210805624862515,-111.06827400000002,44.656872
USGS_06038500,74014373,4.533333333256451e-05,-111.338288,44.866593
USGS_06038800,74014350,0.0005604999752172375,-111.580243,44.889369
USGS_06041000,74009573,2.8666666693766274e-05,-111.63413799999998,45.490206
USGS_06052500,74009607,0.0006273333333410847,-111.438298,45.885206
USGS_06054500,74007497,0.0006266666666761013,-111.42052,46.14604
USGS_06065500,74005883,0.0002166666666596484,-111.889713,46.76605
USGS_06066500,74004437,0.0011604076869716632,-112.011111,46.99466500000001
USGS_06085800,74003310,0.0007833333333309156,-111.932494,47.50245
USGS_06089000,74003297,0.00019280444900410422,-111.511842,47.525736
USGS_06099500,74002127,0.0005961029925938699,-111.889744,48.427205
USGS_06101500,74002119,6.835365539236601e-06,-111.080528,48.30637099999999
USGS_06108800,74003286,2.8000000007466504e-05,-110.514379,47.932472
USGS_06114700,74003210,0.0008198813599771073,-109.653244,47.668315
USGS_06186500,74014326,0.0004928534264837999,-110.380756,44.567441
USGS_06191500,74011806,0.0005899627577726792,-110.794381,45.11188
USGS_06192500,74009490,0.0006276666666451547,-110.56603900000002,45.597158
USGS_06205000,74009630,0.0005131238208868175,-109.387388,45.551053
USGS_06207500,74011967,0.0010392112660777314,-109.065422,45.010225
USGS_06208500,74011874,0.00046946234022195507,-108.843755,45.466059
USGS_06214500,74009443,0.0007243130462005735,-108.467356,45.799953
USGS_06225000,74020802,0.00040499999998644404,-109.022905,43.242457
USGS_06225500,74020626,0.00025597265478637126,-109.010405,43.242457
USGS_06227600,74020466,0.0012317800128091166,-108.707895,43.143847
USGS_06228000,74020462,0.0010264833440233867,-108.37677,43.01051500000001
USGS_06235500,74022700,0.0007923333333224036,-108.375381,42.997459
USGS_06236100,74020458,0.0007916666666574201,-108.223986,43.129125
USGS_06259000,74018438,4.200000001475246e-05,-108.178986,43.424958
USGS_06274300,74016366,0.0008270792317222354,-108.036212,44.383291
USGS_06313500,74018337,0.0007881483221813268,-106.30725,43.69553
USGS_06313590,74016401,0.0007540115310024061,-106.139191,44.144424
USGS_06317000,74014057,1.8000000004292364e-05,-106.127528,44.649982
USGS_06324500,74011582,0.0002649999999988495,-105.878067,45.057765
USGS_06326500,74007350,0.0006041048933858263,-105.309983,46.430004
USGS_06335500,74007442,0.000981935616810572,-103.9175,46.297778
USGS_06336000,74005821,0.0010709454286337845,-103.528243,46.919458
USGS_06337000,74003166,0.0008586633346184191,-103.262968,47.595849
USGS_06408650,74018345,0.0002828427124890327,-102.64406,43.89804
USGS_06438000,74016444,0.0002920000000017353,-102.566001,44.369708
USGS_06446500,74018492,0.0004961532581259198,-101.932652,43.693883
USGS_06447000,74018484,5.000000001587068e-06,-101.524867,43.752495
USGS_06447450,74018471,0.0005486666666598694,-100.685137,43.713882
USGS_06452000,74018444,0.0001716666666737865,-99.556495,43.748327
USGS_06465000,74022450,3.333333253863202e-07,-98.656475,42.809167
USGS_06465500,74022445,0.0011503333333422463,-98.22431899999998,42.739683
USGS_06465700,74022801,0.0003933870726167925,-98.043333,42.654444
USGS_06476000,74016315,9.033333331842641e-05,-98.199257,44.363595
USGS_06607500,74026736,0.0005453333333491628,-95.972788,41.964432
USGS_06620000,74031543,0.001178039897466955,-106.33836,40.937474
USGS_06630000,74026787,0.00039621549971430043,-107.057546,41.872181
USGS_06642000,74022434,0.00059090556679453,-106.69254,42.574129
USGS_06646800,74022412,0.0010779999999925849,-105.75888799999998,42.836078
USGS_06652000,74022395,4.000000011217253e-06,-105.159143,42.652496
USGS_06656000,74024475,0.000605337830378282,-104.754687,42.280524
USGS_06657000,74024472,0.0003733333333428846,-104.62796,42.241023
USGS_06720500,74036970,0.0046136235217028405,-104.868309,39.921929
USGS_06721000,74034214,0.0005814774763997668,-104.818583,40.116094
USGS_06754000,74034207,0.0004084720172641169,-104.563292,40.41220300000001
USGS_06758500,74034193,0.000611883067989386,-103.921895,40.321927
USGS_06759500,74034190,0.0002586666666530846,-103.799396,40.268592
USGS_06779000,74029300,0.0004004581404108053,-99.131794,41.422061
USGS_06784000,74029032,0.00017276975687189938,-98.740533,41.032444000000005
USGS_06785000,74029017,0.0012364940580280922,-98.446458,41.203624
USGS_06788500,74026964,0.00022580276545152813,-98.92195,41.607464
USGS_06790500,74029122,0.0008206666666623619,-98.449236,41.26334600000001
USGS_06792000,74029364,0.0010140000000120608,-98.003986,41.394578
USGS_06793000,74029000,0.0003086666666618498,-97.723667,41.418642000000006
USGS_06798500,74024561,0.001483671796603358,-98.031019,42.125089
USGS_06799000,74026765,0.0002723333333420897,-97.426172,42.003061
USGS_06799315,74026718,0.0002773333333436767,-97.058056,41.995278000000006
USGS_06799350,74026714,0.0004157787873364478,-96.727532,41.839444
USGS_06808500,74031686,2.357022618101412e-06,-95.580275,40.873055
USGS_06810000,74034309,0.0005951482074983372,-95.625826,40.632501
USGS_06817000,74031859,0.0001043333333541341,-95.013229,40.739407
USGS_06817500,74034628,0.0002696666666679448,-95.088897,40.444881
USGS_06817700,74034589,0.0008391000469997167,-95.069556,40.202464
USGS_06829500,74034042,0.00011366666667811388,-101.047828,40.166553
USGS_06870200,74042294,4.949747485954699e-06,-97.483497,38.863996
USGS_06881500,74034168,6.66666666759852e-05,-96.747044,40.2566
USGS_06882000,74034162,0.0008448119448750956,-96.587333,40.044686
USGS_06882510,74036931,0.0007168604389076,-96.662262,39.842066
USGS_06884025,74036967,0.00013529309746709598,-97.004689,39.980331
USGS_06887000,74039676,0.00036500000000927457,-96.571431,39.237135
USGS_06902000,74037105,0.00022603846771751548,-93.273686,39.640033
USGS_06905500,74037032,0.0007499999999822649,-92.79075,39.539942
USGS_06926000,74045148,0.0002446666666742204,-92.607407,38.191422
USGS_06926500,74045139,0.0005162549972668669,-92.226289,38.338924
USGS_06926510,74045138,9.852354485281665e-05,-92.20825,38.421444
USGS_06928000,74048435,9.263098832327409e-05,-92.451838,37.759207
USGS_06933500,74048393,0.0006643333333187229,-91.977331,37.929925
USGS_06934000,74045688,0.0001110000000181799,-91.819889,38.388808
USGS_07014500,74045311,0.0006408744460202027,-91.108458,38.158531
USGS_07019000,74042437,0.00034200397983961956,-90.591792,38.505609
USGS_07026000,74056127,0.000296042039098148,-89.19256899999998,36.251179
USGS_07026040,74056125,4.3333333437090005e-06,-89.21764399999998,36.240829
USGS_07026300,74056116,0.0006842436619474052,-89.428962,36.136737
USGS_07052500,74053530,9.166666667681511e-05,-93.461575,36.805392
USGS_07053500,74053494,0.0008963333333227298,-93.295183,36.597563
