COMID,q50
85004438,0.013049504
85004439,0.028099779
85004440,0.0070415316
85004441,0.0011579524
85004442,0.0005342757
85004443,0.04173312
85004444,0.0016033892
85004445,1.0515694e-05
85004446,0.0028195498
85004447,0.040483326
85004448,0.003503338
85004449,0.0046261214
85004450,1.6051022
85004451,5.6668534
85004452,1.5047882
85004453,4.919001
85004454,4.6181655
85004455,4.207772
85004456,0.92812705
85004457,0.65651
85004458,3.9248755
85004459,1.2534536
85004460,2.2065437
85004461,1.3579953
85004462,1.1522104
85004463,1.0972859
85004464,0.78558695
85004465,1.0112741
85004466,0.6450515
85004467,0.5876658
85004468,0.23171459
85004469,0.0947755
85004470,0.216967
85004471,0.1362641
85004472,0.18683322
85004473,0.38086376
85004474,0.035649985
85004475,0.0017860875
85004476,0.040981367
85004477,0.0013272339
85004478,1.3858573e-05
85004479,0.02709882
85004480,0.0010214199
85004481,0.0001878986
85004482,0.02437288
85004483,2.4981978e-06
85004484,0.09030089
85004485,0.011581002
85004486,0.016698446
85004487,0.026782166
85004488,0.12220224
85004489,0.004781332
85004490,0.002279185
85004491,0.0016152667
85004492,0.0011218478
85004493,0.023737796
85004494,0.019333119
85004495,0.00077655015
85004496,0.16778289
85004497,0.000971887
85004498,0.03732864
85004499,0.0055356943
85004500,0.012224554
85004501,0.17215422
85004502,0.07782279
85004503,0.24951309
85004504,0.1178333
85004505,0.00020492454
85004506,0.26335576
85004507,0.009196905
85004508,0.007389108
85004509,0.0062180464
85004510,0.03935437
85004511,0.1545409
85004512,0.0048545436
85004513,0.005257205
85004514,0.025076136
85004515,0.0022858006
85004516,0.013038465
85004517,0.033454712
85004518,4.660075e-06
85004519,0.0015535926
85004520,0.025131943
85004521,0.011212185
85004522,0.02045334
85004523,0.00042529067
85004524,0.05455204
85004525,0.027941879
85004526,0.0001571895
85004527,0.033086464
85004528,8.8553614e-05
85004529,0.0049420884
85004530,7.694906e-05
85004531,0.002212337
85004532,0.003315655
85004533,0.056415144
85004534,0.0011977105
85004535,0.06391523
85004536,0.0034797345
85004537,0.0027113098
85004538,9.3105315e-05
85004539,0.012134394
85004540,6.5822223e-06
85004541,0.21860133
85004542,0.008021596
85004543,0.020776529
85004544,0.05876086
85004545,2.9362977e-07
85004546,0.0017828831
85004547,0.010094987
85004548,0.12749979
85004549,0.0010935571
85004550,0.0015821385
85004551,0.0010929973
85004552,0.010631966
85004553,0.019782033
85004554,0.0010975591
85004555,0.03630208
85004556,0.0033107924
85004557,0.00049628154
85004558,0.045818023
85004559,0.016530313
85004560,0.014757235
85004561,0.0010040205
85004562,0.002951447
85004563,0.00014859345
85004564,0.0039557153
85004565,0.005015209
85004566,0.0036648512
85004567,0.025123218
85004568,0.0020171094
85004569,0.010002937
85004570,0.042210575
85004571,0.012840435
85004572,0.0012163
85004573,0.0008032557
85004574,0.045314226
85004575,0.001358174
85004576,0.08628154
85004577,0.002461116
85004578,0.014070317
85004579,0.032533765
85004580,0.0075962483
85004581,0.090086944
85004582,0.0075469166
85004583,0.008570426
85004584,0.00074749993
85004585,0.03187536
85004586,0.03393304
85004587,0.00022500967
85004588,0.59678775
85004589,0.50909907
85004590,0.49033242
85004591,0.39855155
85004592,0.3706385
85004593,0.33110863
85004594,0.11500872
85004595,8.270298
85004596,8.07165
85004597,6.2307863
85004598,3.5444922
85004599,2.8729722
85004600,2.1528506
85004601,1.263098
85004602,0.25278893
85004603,0.18879028
85004604,1.1849835
85004605,1.2280443
85004606,0.6724891
85004607,0.4365172
85004608,0.40426883
85004609,0.014602526
85004610,0.003946263
85004611,0.5665105
85004612,0.31424522
85004613,0.031829234
85004614,0.026082128
85004615,0.022596335
85004616,0.017068233
85004617,0.00995068
85004618,0.0056231027
85004619,0.0061621396
85004620,0.89731693
85004621,0.8052086
85004622,0.0022722695
85004623,0.6723557
85004624,0.42128617
85004625,3.3809345e-05
85004626,0.0014969289
85004627,0.1861383
85004628,0.018753853
85004629,0.013749233
85004630,1.0768739
85004631,0.37238902
85004632,0.06949115
85004633,0.0076017445
85004634,0.3086777
85004635,0.56318074
85004636,0.04340632
85004637,0.28962493
85004638,0.02450968
85004639,0.25997683
85004640,0.08417264
85004641,0.11603488
85004642,0.06725559
85004643,0.00231089
85004644,0.16853271
85004645,0.10286886
85004646,0.15643135
85004647,0.002859146
85004648,0.094442956
85004649,0.115933284
85004650,0.20183015
85004651,0.0053145653
85004652,0.0020596357
85004653,0.00430867
85004654,0.0011756422
85004655,0.05568958
85004656,0.0080423085
85004657,0.0008272974
85004658,0.002706518
85004659,0.0019660054
85004660,0.052504346
85004661,0.004278168
85004662,0.043426085
85004663,0.051304355
85004664,0.092584126
85004665,0.022108804
85004666,0.012964148
85004667,0.001589276
85004668,0.0022146099
85004669,0.13221271
85004670,0.0010045294
85004671,0.013657426
85004672,0.019994048
85004673,0.1089181
85004674,0.0018323469
85004675,0.018251717
85004676,0.03452385
85004677,0.002926649
85004678,0.020445494
85004679,0.0028571573
85004680,0.030330367
85004681,0.044595983
85004682,0.035997633
85004683,0.0009684976
85004684,0.0056707943
85004685,0.0014151938
85004686,0.012177162
85004687,0.040769763
85004688,0.0026353805
85004689,0.0024911156
85004690,0.001765599
85004691,0.05394953
85004692,1.0994918e-06
85004693,0.0029314647
85004694,0.05670458
85004695,0.014352778
85004696,4.3253665e-05
85004697,0.105698094
85004698,0.0331703
85004699,0.001462497
85004700,0.033954944
85004701,1.5614435e-06
85004702,0.00087371975
85004703,0.0007600183
85004704,0.00035223467
85004705,0.00026521526
85004706,2.9054493e-06
85004707,0.009417316
85004708,0.0024803558
85004709,0.0003392357
85004710,0.009089586
85004711,0.24459061
85004712,3.1880267e-05
85004713,0.011906627
85004714,0.00047783888
85004715,0.019061057
85004716,0.05093457
85004717,7.498479e-05
85004718,0.07176036
85004719,0.0039915605
85004720,0.0007879284
85004721,5.522366e-07
85004722,0.023668416
85004723,7.727065e-05
85004724,0.07835818
85004725,0.008548797
85004726,0.011419251
85004727,0.0018557427
85004728,0.08990789
85004729,0.064311616
85004730,0.010664588
85004731,0.015748534
85004732,0.04080031
85004733,0.04739683
85004734,4.471076e-05
85004735,2.303108e-07
85004736,1.2268362e-05
85004737,2.2078414
85004738,2.1130168
85004739,0.08927699
85004740,0.08854531
85004741,0.087200575
85004742,2.0455527
85004743,1.8123949
85004744,0.6282401
85004745,0.079705305
85004746,0.0112633845
85004747,0.043914296
85004748,0.009007659
85004749,0.004981789
85004750,0.41074863
85004751,0.39380172
85004752,0.13252713
85004753,0.11354342
85004754,0.06687131
85004755,0.9752972
85004756,0.8942954
85004757,0.007927514
85004758,0.045003954
85004759,0.8641287
85004760,0.017095024
85004761,4.1573358
85004762,3.7563531
85004763,3.2190711
85004764,2.8594282
85004765,1.9617937
85004766,1.8156006
85004767,1.3925443
85004768,0.4969557
85004769,0.08196491
85004770,0.3958185
85004771,0.06041539
85004772,0.049100675
85004773,0.03014341
85004774,0.16475354
85004775,0.05142255
85004776,0.036516324
85004777,0.011458454
85004778,0.03526347
85004779,0.04033329
85004780,0.0670998
85004781,0.0642063
85004782,0.05813659
85004783,0.052708305
85004784,0.04753602
85004785,0.044084013
85004786,0.030059319
85004787,0.025808414
85004788,0.022888806
85004789,0.017595183
85004790,0.014937461
85004791,0.019835528
85004792,0.014334939
85004793,0.0033767326
85004794,0.009942189
85004795,0.000696827
85004796,3.0988667e-05
85004797,0.0037192008
85004798,0.71729994
85004799,0.308917
85004800,0.0056847883
85004801,0.17193368
85004802,0.009047495
85004803,0.01752323
85004804,0.7308174
85004805,0.55026925
85004806,0.5871072
85004807,0.46396595
85004808,0.27066687
85004809,0.19804972
85004810,0.13099
85004811,0.13665904
85004812,0.028967485
85004813,0.09740083
85004814,0.21313925
85004815,0.008219587
85004816,0.036038537
85004817,0.012920873
85004818,0.23618409
85004819,0.029671488
85004820,0.0092144
85004821,0.01629722
85004822,0.0020645373
85004823,3.4689594e-06
85004824,0.0057134805
85004825,0.0036434133
85004826,7.564214e-07
85004827,0.0045940587
85004828,0.0019781934
85004829,0.0020664455
85004830,0.07545589
85004831,0.014444993
85004832,0.039103102
85004833,0.0013056749
85004834,0.009681286
85004835,0.004180294
85004836,0.007055022
85004837,0.0020589277
85004838,0.0020363787
85004839,0.0013291122
85004840,0.002265412
85004841,0.0032127565
85004842,0.027397428
85004843,0.0051288093
85004844,0.00830874
85004845,0.00569941
85004846,0.0880906
85004847,0.0039616646
85004848,0.004351616
85004849,0.05922689
85004850,0.063996285
85004851,0.19777258
85004852,1.6723404e-06
85004853,0.003489426
85004854,0.034101635
85004855,0.027563287
85004856,0.03962134
85004857,0.006649797
85004858,0.0042754845
85004859,0.0033846823
85004860,0.018130755
85004861,0.0015474515
85004862,0.022703866
85004863,0.06069847
85004864,0.0031614045
85004865,0.00478422
85004866,0.006359805
85004867,0.05521517
85004868,0.22263417
85004869,0.005343443
85004870,0.0817081
85004871,0.024552187
85004872,0.0059608785
85004873,0.02139649
85004874,0.13681656
85004875,0.0049779424
85004876,0.0009171035
85004877,3.5433136e-06
85004878,0.034723192
85004879,0.004870934
85004880,0.0047720466
85004881,0.0025169125
85004882,0.0026780793
85004883,0.00029068693
85004884,0.0133206425
85004885,0.003093297
85004886,0.03763129
85004887,0.0014298921
85004888,0.0015353396
85004889,2.865275
85004890,2.4382644
85004891,2.3387897
85004892,0.35819995
85004893,0.22620651
85004894,0.184396
85004895,0.16108933
85004896,0.008412076
85004897,0.0057550734
85004898,0.024532631
85004899,5.6765146
85004900,5.0194607
85004901,0.038701184
85004902,0.054416753
85004903,1.5236179
85004904,1.4151747
85004905,1.2124063
85004906,0.10317394
85004907,0.0901209
85004908,0.9433513
85004909,0.06322867
85004910,0.64221585
85004911,0.053423427
85004912,1.4196444
85004913,0.4783107
85004914,0.41659355
85004915,0.02442368
85004916,1.0820693
85004917,0.83529747
85004918,0.03622286
85004919,0.01596301
85004920,0.013538479
85004921,0.021342944
85004922,0.0004912979
85004923,0.00082574674
85004924,0.028627329
85004925,0.0014579815
85004926,0.0053092414
85004927,0.0039236345
85004928,0.011624148
85004929,0.32143903
85004930,0.01722711
85004931,0.17179842
85004932,0.16796926
85004933,0.7550229
85004934,0.010519995
85004935,0.27575895
85004936,0.055828072
85004937,0.01055053
85004938,0.007701039
85004939,0.5630174
85004940,0.0073022363
85004941,0.005976977
85004942,0.024336206
85004943,0.2964498
85004944,0.5045205
85004945,0.00028321324
85004946,0.25556102
85004947,0.120975636
85004948,0.0051828697
85004949,0.007663548
85004950,0.1098938
85004951,0.0016719071
85004952,0.20378396
85004953,0.009836961
85004954,0.005106466
85004955,0.002970428
85004956,0.10551146
85004957,0.0020773252
85004958,0.045632105
85004959,3.378903e-06
85004960,0.0006375803
85004961,0.0033188362
85004962,0.0012088005
85004963,0.024339264
85004964,0.025828928
85004965,0.06312112
85004966,0.0023490305
85004967,0.041924562
85004968,0.0053825313
85004969,0.039350875
85004970,0.0019198426
85004971,0.015430268
85004972,0.027794171
85004973,0.21420784
85004974,0.00082195987
85004975,0.04996949
85004976,0.00015324967
85004977,0.011444662
85004978,0.005368024
85004979,0.02956473
85004980,0.004739736
85004981,0.0047487523
85004982,0.003669959
85004983,0.0012627882
85004984,0.0072502946
85004985,7.2474904e-05
85004986,0.0027317007
85004987,0.055779517
85004988,0.05828978
85004989,0.0014162373
85004990,0.0022751952
85004991,0.00569209
85004992,0.0048107174
85004993,0.075461365
85004994,0.118826635
85004995,0.04404654
85004996,0.08916189
85004997,0.012490936
85004998,0.0020248962
85004999,0.0016736456
85005000,0.052203394
85005001,0.018779568
85005002,0.0014318977
85005003,0.00013128879
85005004,0.03118185
85005005,0.0021802736
85005006,0.0028771232
85005007,0.0022915765
85005008,0.003048473
85005009,0.023723653
85005010,0.016346535
85005011,0.00088248256
85005012,0.01362663
85005013,0.0016822041
85005014,0.09349316
85005015,0.009868882
85005016,4.678071
85005017,4.0693474
85005018,3.8190608
85005019,3.2781842
85005020,3.1880932
85005021,0.4228776
85005022,0.16249678
85005023,0.15473585
85005024,0.14965448
85005025,0.11436111
85005026,0.041285407
85005027,0.022323973
85005028,1.2783381
85005029,1.0952458
85005030,0.113318585
85005031,0.041540165
85005032,0.011733212
85005033,0.034828354
85005034,0.020483617
85005035,0.015551025
85005036,0.0024593987
85005037,0.07075982
85005038,0.072906345
85005039,6.9997463
85005040,0.021538634
85005041,5.6169405
85005042,5.3884244
85005043,4.7865953
85005044,0.021507131
85005045,4.656963
85005046,0.020070309
85005047,4.101777
85005048,0.015814025
85005049,0.0014356126
85005050,0.00058217044
85005051,0.8918078
85005052,3.1055048
85005053,0.843235
85005054,0.0003597396
85005055,0.0001040143
85005056,0.00010073627
85005057,0.010261683
85005058,0.6841879
85005059,2.3944407
85005060,0.03404663
85005061,0.02818493
85005062,0.020767303
85005063,0.014189114
85005064,0.0115853995
85005065,0.009845153
85005066,0.009165476
85005067,0.25405657
85005068,0.0046257675
85005069,0.0030487333
85005070,0.0017721079
85005071,0.005923271
85005072,0.0127540575
85005073,0.000107490894
85005074,0.002061027
85005075,0.009482911
85005076,0.079595394
85005077,0.0007346343
85005078,0.010870202
85005079,0.014811715
85005080,0.018996729
85005081,0.6806381
85005082,0.5609797
85005083,0.04382236
85005084,0.0035485595
85005085,0.12937579
85005086,0.0021889284
85005087,1.0363793
85005088,0.64151514
85005089,0.012369113
85005090,0.011100665
85005091,0.4190212
85005092,0.13726991
85005093,0.009188545
85005094,0.27439952
85005095,0.10830898
85005096,0.134971
85005097,0.015771912
85005098,0.06366616
85005099,0.009660536
85005100,0.02122318
85005101,0.010628475
85005102,0.079289675
85005103,0.0056342557
85005104,0.003826107
85005105,0.012836081
85005106,0.0064892713
85005107,1.106616e-08
85005108,0.006839396
85005109,0.010232035
85005110,0.031458672
85005111,0.026663588
85005112,0.034280807
85005113,0.0011700625
85005114,0.09173045
85005115,0.0026397875
85005116,0.10738715
85005117,0.0025721092
85005118,0.017032601
85005119,0.0040693255
85005120,0.00044207723
85005121,1.1140302e-05
85005122,0.0034221401
85005123,0.0020860904
85005124,0.073529735
85005125,6.576062e-05
85005126,0.002292368
85005127,0.0020188978
85005128,0.0007797988
85005129,0.015261652
85005130,0.009361936
85005131,0.0025596383
85005132,0.02484647
85005133,4.5913006e-05
85005134,2.7046758e-07
85005135,0.0012548475
85005136,0.01911688
85005137,0.00132497
85005138,0.0020665084
85005139,6.621072e-05
85005140,0.0034231637
85005141,0.0018038572
85005142,0.0023530747
85005143,0.00025856408
85005144,0.0012258838
85005145,0.062585704
85005146,0.0007933032
85005147,0.050333213
85005148,0.09699424
85005149,0.034940436
85005150,0.00014293962
85005151,0.0011908552
85005152,0.017832264
85005153,5.2009206e-09
85005154,0.0014225438
85005155,0.008312635
85005156,4.7394244e-09
85005157,0.0038308054
85005158,0.049833108
85005159,0.107333906
85005160,0.0064717573
85005161,0.004077283
85005162,1.8700129e-07
85005163,0.00013551094
85005164,0.029478531
85005165,0.01329568
85005166,0.016024578
85005167,0.0025089637
85005168,0.027877443
85005169,0.13711178
85005170,0.0047876243
85005171,0.036880232
85005172,0.15933762
85005173,0.012987426
85005174,0.006242912
85005175,0.007962667
85005176,0.07360521
85005177,0.027806053
85005178,0.0018424542
85005179,0.298013
85005180,0.022736559
85005181,0.0005785407
85005182,0.009213119
85005183,0.0063951784
85005184,0.02024253
85005185,0.0030724881
85005186,0.006485749
85005187,0.0031421972
85005188,0.030109009
85005189,0.011337487
85005190,0.0047092387
85005191,0.012057541
85005192,0.0038190763
85005193,0.00029786275
85005194,0.00057551736
85005195,0.0029300824
85005196,0.0033645232
85005197,0.051700305
85005198,0.0017984582
85005199,0.04242766
85005200,0.01892377
85005201,0.00080728566
85005202,0.092441015
85005203,0.0012812071
85005204,7.472943
85005205,5.9180746
85005206,0.91318667
85005207,0.24845198
85005208,0.22926609
85005209,0.22334066
85005210,0.205093
85005211,0.7861928
85005212,0.5212647
85005213,0.18254323
85005214,0.40469998
85005215,0.34301737
85005216,0.17382601
85005217,0.03335814
85005218,0.7267016
85005219,0.48414245
85005220,0.39910057
85005221,0.3137082
85005222,0.24126436
85005223,0.21834351
85005224,0.06018994
85005225,0.026466038
85005226,0.016165731
85005227,0.09513186
85005228,0.06753956
85005229,0.053337973
85005230,0.047791813
85005231,0.08535616
85005232,0.037296686
85005233,0.033340923
85005234,0.029526519
85005235,0.0149262855
85005236,0.075195655
85005237,0.023596516
85005238,0.008261649
85005239,0.00051326567
85005240,0.01659531
85005241,0.0024233249
85005242,0.56850064
85005243,0.5247208
85005244,0.005645116
85005245,0.002344775
85005246,0.48017812
85005247,0.0016628245
85005248,0.33184487
