stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
China_61304300,2000-12-24,74.94341749393324,39.23914326605587,34.894417,42.04399901142658,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_62310250,1986-07-23,104.99287624982225,47.66012582032431,23.303745,20.97785974036658,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1986-07-30,76.37029220511596,18.625735372642687,18.34957,5.418118564004073,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1986-11-03,70.7827752673987,14.786842981220337,15.046661,3.8795659259719826,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1987-05-30,160.6621535636075,162.10031111647803,65.049126,121.51776780201078,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1987-12-17,184.641395365398,245.86202806505239,42.846104,221.75604929684604,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1988-06-10,106.757540305574,50.07773771517866,34.77241,22.529482765214382,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1988-07-03,105.74903994357794,48.70452153710851,57.709373,21.645798200220156,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1988-10-16,70.8224566035463,14.81202607788329,18.53296,3.8891307790296428,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1988-11-01,83.6168607750324,24.565784344949158,17.248476,8.090292888693366,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1988-11-24,83.6168607750324,24.565784344949158,8.018748,8.090292888693366,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1989-06-13,184.063113710906,243.615748099185,86.33445,218.8467899348692,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1989-09-24,77.5067254891739,19.474543808777895,17.982414,5.778675681032062,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1990-05-06,169.39230417185098,189.98566203069117,54.31477,152.83213703634405,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1990-12-09,123.3981267719562,75.68687694981405,45.69053,40.71655476405647,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-05-25,112.05026459129893,57.81148745494585,46.14901,27.713459364626015,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-08-22,126.0040245114575,80.63480022433087,44.681133,44.62281919592492,0.1521950154815206,-0.7257661548091836,1.1403638038375181
