stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
liujiatun,2002-08-30,137.939709277379,106.79426067958819,146.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-09-06,131.0052987755655,88.38503168686627,163.0,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-09-14,137.939709277379,106.79426067958819,146.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-09-15,131.491924073938,89.5779791938426,141.0,40.33766943463298,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-09-22,137.939709277379,106.79426067958819,109.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-09-23,131.491924073938,89.5779791938426,106.0,40.33766943463298,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2003-06-13,138.430861680947,108.21936844719373,99.2,53.41474159320395,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2003-09-01,174.723265321422,263.5249842793213,323.0,201.57836727239595,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2003-09-17,154.3423614083215,163.43434439261608,172.0,98.75449435575722,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2003-09-26,174.723265321422,263.5249842793213,245.0,201.57836727239595,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2004-05-07,179.74888031885052,293.3588528790875,708.5,236.51714249046037,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2004-05-14,174.7279965174255,263.55252123471143,872.0,201.60983546103262,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2004-06-08,145.7000311662,131.0498598951502,207.0,71.02249527088439,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2004-07-17,123.5188706004675,70.77279517823085,65.4,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2004-08-18,123.184111617028,69.99362210869958,57.8,27.927736500338398,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-05-17,148.50406381898551,141.00326942114575,241.0,79.22541089512941,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-06-18,151.3909338846685,152.02737336385718,259.0,88.67022887932579,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-06-27,147.678152431978,137.97315269167242,241.0,76.6928542752281,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-08-05,147.678152431978,137.97315269167242,220.0,76.6928542752281,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-08-21,131.0052987755655,88.38503168686627,97.7,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-09-06,124.00549589884,71.90043434043142,52.6,29.07814216800737,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2005-10-08,130.45328110228098,87.03561465854722,48.6,38.65150580402301,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2006-05-20,115.42852092421,53.05590343515926,40.6,18.379013256177945,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2006-06-30,159.15125577349,184.40487935087796,323.0,118.31924470759442,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2006-08-08,159.15125577349,184.40487935087796,389.0,118.31924470759442,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2006-09-02,124.492714915927,73.0157263234912,113.0,29.755880927603464,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-07-03,123.5188706004675,70.77279517823085,96.8,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-08-04,117.188882549978,56.74331243575624,48.4,20.350493878993802,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-09-05,119.014543782108,60.34290499241015,44.2,22.316106244989882,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-09-12,118.5279184837355,59.338070067376925,36.2,21.759555094822943,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-09-21,123.5188706004675,70.77279517823085,30.5,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2007-09-28,109.43329185716,43.02115161220426,27.4,13.428015434871432,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2008-06-10,131.0052987755655,88.38503168686627,59.2,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2008-08-29,131.0052987755655,88.38503168686627,107.0,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2008-09-07,137.939709277379,106.79426067958819,113.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2008-09-14,145.7000311662,131.0498598951502,109.0,71.02249527088439,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2008-09-30,145.7000311662,131.0498598951502,136.0,71.02249527088439,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2009-04-26,123.5188706004675,70.77279517823085,50.3,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2009-05-05,122.5145936501495,68.41597024411023,49.65,26.98435381183282,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2009-05-12,115.76327990764948,53.7589419975653,43.2,18.750465799172,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2009-07-31,140.7437419301645,115.09880365939624,274.0,58.542784488937734,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2009-08-09,138.7656206643865,109.19069145021612,186.0,54.12894052079096,0.28043448360938417,-0.14013689041219868,0.9875216028828259
